neighbor_moveinitial_temp,min_temp,cooling_rate,iterations_per_temp,nearest_neighbor_cost,optimized_cost,average_accepted_cost,accepted_moves,evaluated_candidates,acceptance_rate_percent,best_known_cost,cost_ratio_to_best,gap_percent,duration_ms
insert,2000.000,0.010,0.990,750,196629.579,196629.579,658072.533,68237,911250,7.488,175110.000,1.122892,12.289,558
insert,2000.000,0.010,0.990,1000,196629.579,196629.579,658861.347,90153,1215000,7.420,175110.000,1.122892,12.289,736
insert,2000.000,0.010,0.990,1250,196629.579,196629.579,660695.337,112054,1518750,7.378,175110.000,1.122892,12.289,921
insert,2000.000,0.010,0.990,1500,196629.579,196629.579,661411.355,134273,1822500,7.368,175110.000,1.122892,12.289,1105
insert,2000.000,0.010,0.995,250,196629.579,196629.579,652170.500,45749,609000,7.512,175110.000,1.122892,12.289,375
insert,2000.000,0.010,0.995,500,196629.579,196629.579,659656.473,89861,1218000,7.378,175110.000,1.122892,12.289,738
insert,2000.000,0.010,0.995,750,196629.579,196629.579,661581.365,133936,1827000,7.331,175110.000,1.122892,12.289,1122
insert,2000.000,0.010,0.995,1000,196629.579,196629.579,663521.762,179593,2436000,7.372,175110.000,1.122892,12.289,1478
insert,2000.000,0.010,0.995,1250,196629.579,196629.579,662009.772,222305,3045000,7.301,175110.000,1.122892,12.289,1844
insert,2000.000,0.010,0.995,1500,196629.579,196629.579,664286.085,266296,3654000,7.288,175110.000,1.122892,12.289,2228
insert,2000.000,0.001,0.900,250,196629.579,196629.579,537460.845,2791,34500,8.090,175110.000,1.122892,12.289,21
insert,2000.000,0.001,0.900,500,196629.579,196629.579,596814.119,5425,69000,7.862,175110.000,1.122892,12.289,42
insert,2000.000,0.001,0.900,750,196629.579,196629.579,609146.230,7457,103500,7.205,175110.000,1.122892,12.289,63
insert,2000.000,0.001,0.900,1000,196629.579,196629.579,624449.565,10046,138000,7.280,175110.000,1.122892,12.289,84
insert,2000.000,0.001,0.900,1250,196629.579,196629.579,635204.022,12217,172500,7.082,175110.000,1.122892,12.289,104
insert,2000.000,0.001,0.900,1500,196629.579,196629.579,638602.761,14544,207000,7.026,175110.000,1.122892,12.289,126
insert,2000.000,0.001,0.925,250,196629.579,196629.579,554316.415,3493,46750,7.472,175110.000,1.122892,12.289,29
insert,2000.000,0.001,0.925,500,196629.579,196629.579,613087.742,6902,93500,7.382,175110.000,1.122892,12.289,57
insert,2000.000,0.001,0.925,750,196629.579,196629.579,627710.186,9943,140250,7.089,175110.000,1.122892,12.289,85
insert,2000.000,0.001,0.925,1000,196629.579,196629.579,633545.056,12994,187000,6.949,175110.000,1.122892,12.289,114
insert,2000.000,0.001,0.925,1250,196629.579,196629.579,640483.757,16165,233750,6.916,175110.000,1.122892,12.289,143
insert,2000.000,0.001,0.925,1500,196629.579,196629.579,642337.608,18949,280500,6.755,175110.000,1.122892,12.289,175
insert,2000.000,0.001,0.950,250,196629.579,196629.579,586257.932,5295,70750,7.484,175110.000,1.122892,12.289,43
insert,2000.000,0.001,0.950,500,196629.579,196629.579,622665.240,9974,141500,7.049,175110.000,1.122892,12.289,86
insert,2000.000,0.001,0.950,750,196629.579,196629.579,636052.039,14649,212250,6.902,175110.000,1.122892,12.289,130
insert,2000.000,0.001,0.950,1000,196629.579,196629.579,640764.292,19128,283000,6.759,175110.000,1.122892,12.289,178
insert,2000.000,0.001,0.950,1250,196629.579,196629.579,641167.233,23313,353750,6.590,175110.000,1.122892,12.289,214
insert,2000.000,0.001,0.950,1500,196629.579,196629.579,645918.195,27940,424500,6.582,175110.000,1.122892,12.289,258
insert,2000.000,0.001,0.975,250,196629.579,196629.579,622566.506,9919,143500,6.912,175110.000,1.122892,12.289,87
insert,2000.000,0.001,0.975,500,196629.579,196629.579,637171.061,19163,287000,6.677,175110.000,1.122892,12.289,174
insert,2000.000,0.001,0.975,750,196629.579,196629.579,647208.979,28251,430500,6.562,175110.000,1.122892,12.289,262
insert,2000.000,0.001,0.975,1000,196629.579,196629.579,653600.580,37120,574000,6.467,175110.000,1.122892,12.289,349
insert,2000.000,0.001,0.975,1250,196629.579,196629.579,657454.998,45711,717500,6.371,175110.000,1.122892,12.289,435
insert,2000.000,0.001,0.975,1500,196629.579,196629.579,654883.196,55060,861000,6.395,175110.000,1.122892,12.289,523
insert,2000.000,0.001,0.990,250,196629.579,196629.579,645064.022,23706,361000,6.567,175110.000,1.122892,12.289,221
insert,2000.000,0.001,0.990,500,196629.579,196629.579,654169.041,46148,722000,6.392,175110.000,1.122892,12.289,444
insert,2000.000,0.001,0.990,750,196629.579,196629.579,657590.432,68134,1083000,6.291,175110.000,1.122892,12.289,658
insert,2000.000,0.001,0.990,1000,196629.579,196629.579,660716.436,90288,1444000,6.253,175110.000,1.122892,12.289,878
insert,2000.000,0.001,0.990,1250,196629.579,196629.579,661229.769,112352,1805000,6.224,175110.000,1.122892,12.289,1099
insert,2000.000,0.001,0.990,1500,196629.579,196629.579,663707.884,134909,2166000,6.228,175110.000,1.122892,12.289,1320
insert,2000.000,0.001,0.995,250,196629.579,196629.579,651284.241,45799,723750,6.328,175110.000,1.122892,12.289,450
insert,2000.000,0.001,0.995,500,196629.579,196629.579,659024.614,90320,1447500,6.240,175110.000,1.122892,12.289,883
insert,2000.000,0.001,0.995,750,196629.579,196623.283,660970.701,134664,2171250,6.202,175110.000,1.122856,12.286,1318
insert,2000.000,0.001,0.995,1000,196629.579,196629.579,662884.510,178146,2895000,6.154,175110.000,1.122892,12.289,1808
insert,2000.000,0.001,0.995,1250,196629.579,196629.579,663706.198,222519,3618750,6.149,175110.000,1.122892,12.289,2197
insert,2000.000,0.001,0.995,1500,196629.579,196629.579,664006.933,266161,4342500,6.129,175110.000,1.122892,12.289,2638
insert,2000.000,0.000,0.900,250,196629.579,196629.579,530874.886,2706,40000,6.765,175110.000,1.122892,12.289,26
insert,2000.000,0.000,0.900,500,196629.579,196629.579,586448.182,5194,80000,6.492,175110.000,1.122892,12.289,50
insert,2000.000,0.000,0.900,750,196629.579,196629.579,611514.395,7755,120000,6.463,175110.000,1.122892,12.289,74
insert,2000.000,0.000,0.900,1000,196629.579,196629.579,622249.801,9934,160000,6.209,175110.000,1.122892,12.289,99
insert,2000.000,0.000,0.900,1250,196629.579,196629.579,630361.549,12425,200000,6.213,175110.000,1.122892,12.289,121
insert,2000.000,0.000,0.900,1500,196629.579,196629.579,634906.452,14738,240000,6.141,175110.000,1.122892,12.289,147
insert,2000.000,0.000,0.925,250,196629.579,196629.579,547815.428,3524,54000,6.526,175110.000,1.122892,12.289,33
insert,2000.000,0.000,0.925,500,196629.579,196629.579,611078.076,7033,108000,6.512,175110.000,1.122892,12.289,65
insert,2000.000,0.000,0.925,750,196629.579,196629.579,619189.737,9897,162000,6.109,175110.000,1.122892,12.289,100
insert,2000.000,0.000,0.925,1000,196629.579,196629.579,628110.326,12933,216000,5.987,175110.000,1.122892,12.289,134
insert,2000.000,0.000,0.925,1250,196629.579,196629.579,636477.653,16021,270000,5.934,175110.000,1.122892,12.289,166
insert,2000.000,0.000,0.925,1500,196629.579,196629.579,641044.224,19047,324000,5.879,175110.000,1.122892,12.289,198
insert,2000.000,0.000,0.950,250,196629.579,196629.579,586669.930,5426,82000,6.617,175110.000,1.122892,12.289,50
insert,2000.000,0.000,0.950,500,196629.579,196629.579,616729.500,9938,164000,6.060,175110.000,1.122892,12.289,99
insert,2000.000,0.000,0.950,750,196629.579,196629.579,632279.188,14700,246000,5.976,175110.000,1.122892,12.289,151
insert,2000.000,0.000,0.950,1000,196629.579,196629.579,638392.771,19016,328000,5.798,175110.000,1.122892,12.289,206
insert,2000.000,0.000,0.950,1250,196629.579,196629.579,642505.409,23617,410000,5.760,175110.000,1.122892,12.289,249
insert,2000.000,0.000,0.950,1500,196629.579,196629.579,648845.549,28328,492000,5.758,175110.000,1.122892,12.289,298
insert,2000.000,0.000,0.975,250,196629.579,196629.579,625810.900,10117,166250,6.085,175110.000,1.122892,12.289,101
insert,2000.000,0.000,0.975,500,196629.579,196629.579,641043.168,18872,332500,5.676,175110.000,1.122892,12.289,203
insert,2000.000,0.000,0.975,750,196629.579,196629.579,645327.727,28116,498750,5.637,175110.000,1.122892,12.289,303
insert,2000.000,0.000,0.975,1000,196629.579,196629.579,650927.433,36924,665000,5.552,175110.000,1.122892,12.289,407
insert,2000.000,0.000,0.975,1250,196629.579,196629.579,654911.023,45808,831250,5.511,175110.000,1.122892,12.289,508
insert,2000.000,0.000,0.975,1500,196629.579,196629.579,657579.829,54761,997500,5.490,175110.000,1.122892,12.289,606
insert,2000.000,0.000,0.990,250,196629.579,196629.579,645128.277,23459,418250,5.609,175110.000,1.122892,12.289,265
insert,2000.000,0.000,0.990,500,196629.579,196629.579,655427.784,45712,836500,5.465,175110.000,1.122892,12.289,512
insert,2000.000,0.000,0.990,750,196629.579,196629.579,657301.881,68003,1254750,5.420,175110.000,1.122892,12.289,763
insert,2000.000,0.000,0.990,1000,196629.579,196629.579,659633.896,90481,1673000,5.408,175110.000,1.122892,12.289,1022
insert,2000.000,0.000,0.990,1250,196629.579,196629.579,661314.034,111695,2091250,5.341,175110.000,1.122892,12.289,1276
insert,2000.000,0.000,0.990,1500,196629.579,196629.579,661937.022,133745,2509500,5.330,175110.000,1.122892,12.289,1532
insert,2000.000,0.000,0.995,250,196629.579,196629.579,651770.677,46121,838500,5.500,175110.000,1.122892,12.289,512
insert,2000.000,0.000,0.995,500,196629.579,196629.579,659214.041,90202,1677000,5.379,175110.000,1.122892,12.289,1035
insert,2000.000,0.000,0.995,750,196629.579,196629.579,662250.167,133822,2515500,5.320,175110.000,1.122892,12.289,1534
insert,2000.000,0.000,0.995,1000,196629.579,195094.752,661894.425,178257,3354000,5.315,175110.000,1.114127,11.413,2050
insert,2000.000,0.000,0.995,1250,196629.579,196629.579,663922.095,222542,4192500,5.308,175110.000,1.122892,12.289,2595
insert,2000.000,0.000,0.995,1500,196629.579,196629.579,662718.321,265759,5031000,5.282,175110.000,1.122892,12.289,3077
insert,5000.000,0.100,0.900,250,196629.579,196629.579,659697.020,4889,25750,18.986,175110.000,1.122892,12.289,16
insert,5000.000,0.100,0.900,500,196629.579,196629.579,684581.409,9297,51500,18.052,175110.000,1.122892,12.289,31
insert,5000.000,0.100,0.900,750,196629.579,196629.579,694745.836,13346,77250,17.276,175110.000,1.122892,12.289,47
insert,5000.000,0.100,0.900,1000,196629.579,196629.579,695904.003,17597,103000,17.084,175110.000,1.122892,12.289,63
insert,5000.000,0.100,0.900,1250,196629.579,196629.579,700376.857,21682,128750,16.840,175110.000,1.122892,12.289,78
insert,5000.000,0.100,0.900,1500,196629.579,196629.579,704416.809,25860,154500,16.738,175110.000,1.122892,12.289,94
insert,5000.000,0.100,0.925,250,196629.579,196629.579,671975.887,6277,34750,18.063,175110.000,1.122892,12.289,21
insert,5000.000,0.100,0.925,500,196629.579,196629.579,690420.702,12108,69500,17.422,175110.000,1.122892,12.289,42
insert,5000.000,0.100,0.925,750,196629.579,196629.579,696725.190,17764,104250,17.040,175110.000,1.122892,12.289,63
insert,5000.000,0.100,0.925,1000,196629.579,196629.579,700893.617,23228,139000,16.711,175110.000,1.122892,12.289,84
insert,5000.000,0.100,0.925,1250,196629.579,196629.579,705417.301,28661,173750,16.496,175110.000,1.122892,12.289,107
insert,5000.000,0.100,0.925,1500,196629.579,196629.579,707725.140,34149,208500,16.378,175110.000,1.122892,12.289,126
insert,5000.000,0.100,0.950,250,196629.579,196629.579,680011.211,9253,52750,17.541,175110.000,1.122892,12.289,32
insert,5000.000,0.100,0.950,500,196629.579,196629.579,696212.940,17792,105500,16.864,175110.000,1.122892,12.289,64
insert,5000.000,0.100,0.950,750,196629.579,196629.579,701500.653,26207,158250,16.561,175110.000,1.122892,12.289,96
insert,5000.000,0.100,0.950,1000,196629.579,196629.579,702953.236,34346,211000,16.278,175110.000,1.122892,12.289,129
insert,5000.000,0.100,0.950,1250,196629.579,196629.579,707823.572,41975,263750,15.915,175110.000,1.122892,12.289,161
insert,5000.000,0.100,0.950,1500,196629.579,196629.579,708432.298,50805,316500,16.052,175110.000,1.122892,12.289,193
insert,5000.000,0.100,0.975,250,196629.579,196629.579,697081.066,17951,107000,16.777,175110.000,1.122892,12.289,66
insert,5000.000,0.100,0.975,500,196629.579,196629.579,704944.940,34690,214000,16.210,175110.000,1.122892,12.289,130
insert,5000.000,0.100,0.975,750,196629.579,196629.579,710394.598,51276,321000,15.974,175110.000,1.122892,12.289,195
insert,5000.000,0.100,0.975,1000,196629.579,196629.579,710482.156,67643,428000,15.804,175110.000,1.122892,12.289,270
insert,5000.000,0.100,0.975,1250,196629.579,196629.579,713263.222,84534,535000,15.801,175110.000,1.122892,12.289,324
insert,5000.000,0.100,0.975,1500,196629.579,196629.579,713952.453,100307,642000,15.624,175110.000,1.122892,12.289,393
insert,5000.000,0.100,0.990,250,196629.579,196629.579,705337.231,42682,269250,15.852,175110.000,1.122892,12.289,164
insert,5000.000,0.100,0.990,500,196629.579,196629.579,712287.753,84620,538500,15.714,175110.000,1.122892,12.289,328
insert,5000.000,0.100,0.990,750,196629.579,196629.579,714192.187,125781,807750,15.572,175110.000,1.122892,12.289,492
insert,5000.000,0.100,0.990,1000,196629.579,196629.579,716086.088,167405,1077000,15.544,175110.000,1.122892,12.289,655
insert,5000.000,0.100,0.990,1250,196629.579,196629.579,716063.502,209285,1346250,15.546,175110.000,1.122892,12.289,827
insert,5000.000,0.100,0.990,1500,196629.579,196629.579,716702.638,250772,1615500,15.523,175110.000,1.122892,12.289,985
insert,5000.000,0.100,0.995,250,196629.579,196629.579,711879.746,84438,539750,15.644,175110.000,1.122892,12.289,329
insert,5000.000,0.100,0.995,500,196629.579,196629.579,715311.879,168063,1079500,15.569,175110.000,1.122892,12.289,655
insert,5000.000,0.100,0.995,750,196629.579,196629.579,717127.820,251562,1619250,15.536,175110.000,1.122892,12.289,986
insert,5000.000,0.100,0.995,1000,196629.579,196629.579,717051.531,334086,2159000,15.474,175110.000,1.122892,12.289,1311
insert,5000.000,0.100,0.995,1250,196629.579,196629.579,718429.638,415986,2698750,15.414,175110.000,1.122892,12.289,1644
insert,5000.000,0.100,0.995,1500,196629.579,196629.579,717600.613,499346,3238500,15.419,175110.000,1.122892,12.289,1966
insert,5000.000,0.010,0.900,250,196629.579,196629.579,663487.652,5009,31250,16.029,175110.000,1.122892,12.289,19
insert,5000.000,0.010,0.900,500,196629.579,196629.579,681207.406,9318,62500,14.909,175110.000,1.122892,12.289,38
insert,5000.000,0.010,0.900,750,196629.579,196629.579,690988.568,13476,93750,14.374,175110.000,1.122892,12.289,58
insert,5000.000,0.010,0.900,1000,196629.579,196629.579,693156.747,17434,125000,13.947,175110.000,1.122892,12.289,76
insert,5000.000,0.010,0.900,1250,196629.579,196629.579,697549.589,21635,156250,13.846,175110.000,1.122892,12.289,96
insert,5000.000,0.010,0.900,1500,196629.579,196629.579,703886.650,25892,187500,13.809,175110.000,1.122892,12.289,114
insert,5000.000,0.010,0.925,250,196629.579,196629.579,666074.040,6393,42250,15.131,175110.000,1.122892,12.289,26
insert,5000.000,0.010,0.925,500,196629.579,196629.579,689891.436,12051,84500,14.262,175110.000,1.122892,12.289,52
insert,5000.000,0.010,0.925,750,196629.579,196629.579,695164.919,17580,126750,13.870,175110.000,1.122892,12.289,77
insert,5000.000,0.010,0.925,1000,196629.579,196629.579,699219.906,23064,169000,13.647,175110.000,1.122892,12.289,103
insert,5000.000,0.010,0.925,1250,196629.579,196629.579,703800.855,28718,211250,13.594,175110.000,1.122892,12.289,128
insert,5000.000,0.010,0.925,1500,196629.579,196629.579,706403.267,33998,253500,13.411,175110.000,1.122892,12.289,163
insert,5000.000,0.010,0.950,250,196629.579,196629.579,679741.449,9319,64000,14.561,175110.000,1.122892,12.289,39
insert,5000.000,0.010,0.950,500,196629.579,196629.579,692102.127,17629,128000,13.773,175110.000,1.122892,12.289,78
insert,5000.000,0.010,0.950,750,196629.579,196629.579,702190.526,26048,192000,13.567,175110.000,1.122892,12.289,117
insert,5000.000,0.010,0.950,1000,196629.579,196629.579,702726.050,34403,256000,13.439,175110.000,1.122892,12.289,156
insert,5000.000,0.010,0.950,1250,196629.579,196629.579,707344.455,42695,320000,13.342,175110.000,1.122892,12.289,195
insert,5000.000,0.010,0.950,1500,196629.579,196629.579,707800.576,50918,384000,13.260,175110.000,1.122892,12.289,233
insert,5000.000,0.010,0.975,250,196629.579,196629.579,693996.066,17656,129750,13.608,175110.000,1.122892,12.289,79
insert,5000.000,0.010,0.975,500,196629.579,196629.579,707358.544,34639,259500,13.348,175110.000,1.122892,12.289,159
insert,5000.000,0.010,0.975,750,196629.579,196629.579,710504.421,50997,389250,13.101,175110.000,1.122892,12.289,237
insert,5000.000,0.010,0.975,1000,196629.579,196629.579,710622.979,67732,519000,13.050,175110.000,1.122892,12.289,317
insert,5000.000,0.010,0.975,1250,196629.579,196629.579,710970.794,84307,648750,12.995,175110.000,1.122892,12.289,398
insert,5000.000,0.010,0.975,1500,196629.579,196629.579,713331.156,101204,778500,13.000,175110.000,1.122892,12.289,475
insert,5000.000,0.010,0.990,250,196629.579,196629.579,708268.366,43380,326500,13.286,175110.000,1.122892,12.289,201
insert,5000.000,0.010,0.990,500,196629.579,196629.579,711723.386,84773,653000,12.982,175110.000,1.122892,12.289,409
insert,5000.000,0.010,0.990,750,196629.579,196629.579,714116.328,126275,979500,12.892,175110.000,1.122892,12.289,598
insert,5000.000,0.010,0.990,1000,196629.579,196629.579,715464.481,167686,1306000,12.840,175110.000,1.122892,12.289,796
insert,5000.000,0.010,0.990,1250,196629.579,196629.579,715935.600,209441,1632500,12.829,175110.000,1.122892,12.289,994
insert,5000.000,0.010,0.990,1500,196629.579,196629.579,716998.381,251202,1959000,12.823,175110.000,1.122892,12.289,1212
insert,5000.000,0.010,0.995,250,196629.579,196629.579,712945.321,85064,654500,12.997,175110.000,1.122892,12.289,400
insert,5000.000,0.010,0.995,500,196629.579,196629.579,715054.546,167562,1309000,12.801,175110.000,1.122892,12.289,796
insert,5000.000,0.010,0.995,750,196629.579,196629.579,715666.274,251221,1963500,12.795,175110.000,1.122892,12.289,1207
insert,5000.000,0.010,0.995,1000,196629.579,196629.579,717136.852,333290,2618000,12.731,175110.000,1.122892,12.289,1597
insert,5000.000,0.010,0.995,1250,196629.579,196629.579,718354.160,416777,3272500,12.736,175110.000,1.122892,12.289,1996
insert,5000.000,0.010,0.995,1500,196629.579,196629.579,718093.650,499764,3927000,12.726,175110.000,1.122892,12.289,2392
insert,5000.000,0.001,0.900,250,196629.579,196629.579,646649.096,4853,36750,13.205,175110.000,1.122892,12.289,23
insert,5000.000,0.001,0.900,500,196629.579,196629.579,679442.905,9310,73500,12.667,175110.000,1.122892,12.289,45
insert,5000.000,0.001,0.900,750,196629.579,196629.579,687547.160,13633,110250,12.366,175110.000,1.122892,12.289,68
insert,5000.000,0.001,0.900,1000,196629.579,196629.579,697516.817,17588,147000,11.965,175110.000,1.122892,12.289,90
insert,5000.000,0.001,0.900,1250,196629.579,196629.579,698939.812,21768,183750,11.847,175110.000,1.122892,12.289,113
insert,5000.000,0.001,0.900,1500,196629.579,196629.579,698270.033,25814,220500,11.707,175110.000,1.122892,12.289,136
insert,5000.000,0.001,0.925,250,196629.579,196629.579,670607.550,6569,49500,13.271,175110.000,1.122892,12.289,31
insert,5000.000,0.001,0.925,500,196629.579,196629.579,683638.549,12021,99000,12.142,175110.000,1.122892,12.289,61
insert,5000.000,0.001,0.925,750,196629.579,196629.579,699802.744,18002,148500,12.123,175110.000,1.122892,12.289,91
insert,5000.000,0.001,0.925,1000,196629.579,196629.579,695194.570,23230,198000,11.732,175110.000,1.122892,12.289,122
insert,5000.000,0.001,0.925,1250,196629.579,196629.579,701772.588,28643,247500,11.573,175110.000,1.122892,12.289,151
insert,5000.000,0.001,0.925,1500,196629.579,196629.579,707570.964,34450,297000,11.599,175110.000,1.122892,12.289,182
insert,5000.000,0.001,0.950,250,196629.579,196629.579,681376.922,9457,75250,12.567,175110.000,1.122892,12.289,47
insert,5000.000,0.001,0.950,500,196629.579,196629.579,694670.200,18098,150500,12.025,175110.000,1.122892,12.289,92
insert,5000.000,0.001,0.950,750,196629.579,196629.579,703044.798,26284,225750,11.643,175110.000,1.122892,12.289,141
insert,5000.000,0.001,0.950,1000,196629.579,196629.579,704727.170,34135,301000,11.341,175110.000,1.122892,12.289,185
insert,5000.000,0.001,0.950,1250,196629.579,196629.579,706996.343,42539,376250,11.306,175110.000,1.122892,12.289,230
insert,5000.000,0.001,0.950,1500,196629.579,196629.579,708352.607,50879,451500,11.269,175110.000,1.122892,12.289,276
insert,5000.000,0.001,0.975,250,196629.579,196629.579,694842.077,17950,152500,11.770,175110.000,1.122892,12.289,93
insert,5000.000,0.001,0.975,500,196629.579,196629.579,704075.847,34654,305000,11.362,175110.000,1.122892,12.289,186
insert,5000.000,0.001,0.975,750,196629.579,196629.579,706926.183,51135,457500,11.177,175110.000,1.122892,12.289,280
insert,5000.000,0.001,0.975,1000,196629.579,196629.579,712004.402,68052,610000,11.156,175110.000,1.122892,12.289,382
insert,5000.000,0.001,0.975,1250,196629.579,196629.579,713145.068,84411,762500,11.070,175110.000,1.122892,12.289,467
insert,5000.000,0.001,0.975,1500,196629.579,196629.579,712589.593,100655,915000,11.001,175110.000,1.122892,12.289,559
insert,5000.000,0.001,0.990,250,196629.579,196629.579,706279.354,43280,383750,11.278,175110.000,1.122892,12.289,233
insert,5000.000,0.001,0.990,500,196629.579,196629.579,712142.541,84655,767500,11.030,175110.000,1.122892,12.289,467
insert,5000.000,0.001,0.990,750,196629.579,196629.579,714473.147,126285,1151250,10.969,175110.000,1.122892,12.289,702
insert,5000.000,0.001,0.990,1000,196629.579,196629.579,715926.457,167880,1535000,10.937,175110.000,1.122892,12.289,938
insert,5000.000,0.001,0.990,1250,196629.579,196629.579,716757.177,209615,1918750,10.925,175110.000,1.122892,12.289,1169
insert,5000.000,0.001,0.990,1500,196629.579,196629.579,716246.441,250786,2302500,10.892,175110.000,1.122892,12.289,1405
insert,5000.000,0.001,0.995,250,196629.579,196629.579,711296.506,84587,769500,10.992,175110.000,1.122892,12.289,469
insert,5000.000,0.001,0.995,500,196629.579,196629.579,714457.125,167969,1539000,10.914,175110.000,1.122892,12.289,945
insert,5000.000,0.001,0.995,750,196629.579,196629.579,717368.590,250401,2308500,10.847,175110.000,1.122892,12.289,1409
insert,5000.000,0.001,0.995,1000,196629.579,196629.579,717978.337,333472,3078000,10.834,175110.000,1.122892,12.289,1870
insert,5000.000,0.001,0.995,1250,196629.579,196629.579,717998.113,416617,3847500,10.828,175110.000,1.122892,12.289,2341
insert,5000.000,0.001,0.995,1500,196629.579,196629.579,717783.224,499127,4617000,10.811,175110.000,1.122892,12.289,2814
insert,5000.000,0.000,0.900,250,196629.579,196629.579,647620.601,5027,42250,11.898,175110.000,1.122892,12.289,26
insert,5000.000,0.000,0.900,500,196629.579,196629.579,673667.243,9240,84500,10.935,175110.000,1.122892,12.289,51
insert,5000.000,0.000,0.900,750,196629.579,196629.579,686995.097,13412,126750,10.581,175110.000,1.122892,12.289,77
insert,5000.000,0.000,0.900,1000,196629.579,196629.579,693051.115,17480,169000,10.343,175110.000,1.122892,12.289,103
insert,5000.000,0.000,0.900,1250,196629.579,196629.579,696762.227,21781,211250,10.311,175110.000,1.122892,12.289,129
insert,5000.000,0.000,0.900,1500,196629.579,196629.579,702766.831,25963,253500,10.242,175110.000,1.122892,12.289,155
insert,5000.000,0.000,0.925,250,196629.579,196629.579,664503.377,6546,57000,11.484,175110.000,1.122892,12.289,35
insert,5000.000,0.000,0.925,500,196629.579,196629.579,682205.600,12135,114000,10.645,175110.000,1.122892,12.289,69
insert,5000.000,0.000,0.925,750,196629.579,196629.579,694336.759,17763,171000,10.388,175110.000,1.122892,12.289,105
insert,5000.000,0.000,0.925,1000,196629.579,196629.579,699032.463,23338,228000,10.236,175110.000,1.122892,12.289,139
insert,5000.000,0.000,0.925,1250,196629.579,196629.579,701775.020,28870,285000,10.130,175110.000,1.122892,12.289,175
insert,5000.000,0.000,0.925,1500,196629.579,196629.579,704496.379,34487,342000,10.084,175110.000,1.122892,12.289,209
insert,5000.000,0.000,0.950,250,196629.579,196629.579,673689.704,9440,86500,10.913,175110.000,1.122892,12.289,53
insert,5000.000,0.000,0.950,500,196629.579,196629.579,691996.211,17867,173000,10.328,175110.000,1.122892,12.289,105
insert,5000.000,0.000,0.950,750,196629.579,196629.579,701887.804,26446,259500,10.191,175110.000,1.122892,12.289,160
insert,5000.000,0.000,0.950,1000,196629.579,196629.579,703920.196,34531,346000,9.980,175110.000,1.122892,12.289,212
insert,5000.000,0.000,0.950,1250,196629.579,196629.579,708477.304,43055,432500,9.955,175110.000,1.122892,12.289,274
insert,5000.000,0.000,0.950,1500,196629.579,196629.579,709231.159,50825,519000,9.793,175110.000,1.122892,12.289,315
insert,5000.000,0.000,0.975,250,196629.579,196629.579,691882.357,18052,175250,10.301,175110.000,1.122892,12.289,107
insert,5000.000,0.000,0.975,500,196629.579,196629.579,703046.829,34936,350500,9.967,175110.000,1.122892,12.289,220
insert,5000.000,0.000,0.975,750,196629.579,196629.579,707970.258,51221,525750,9.742,175110.000,1.122892,12.289,326
insert,5000.000,0.000,0.975,1000,196629.579,196629.579,711518.709,67838,701000,9.677,175110.000,1.122892,12.289,427
insert,5000.000,0.000,0.975,1250,196629.579,196629.579,713041.973,84826,876250,9.681,175110.000,1.122892,12.289,533
insert,5000.000,0.000,0.975,1500,196629.579,196629.579,711446.489,100872,1051500,9.593,175110.000,1.122892,12.289,641
insert,5000.000,0.000,0.990,250,196629.579,196629.579,704930.468,43011,441000,9.753,175110.000,1.122892,12.289,281
insert,5000.000,0.000,0.990,500,196629.579,196580.653,713139.503,84656,882000,9.598,175110.000,1.122612,12.261,539
insert,5000.000,0.000,0.990,750,196629.579,196629.579,714212.509,126146,1323000,9.535,175110.000,1.122892,12.289,810
insert,5000.000,0.000,0.990,1000,196629.579,196629.579,714162.342,167833,1764000,9.514,175110.000,1.122892,12.289,1074
insert,5000.000,0.000,0.990,1250,196629.579,196629.579,717263.572,209011,2205000,9.479,175110.000,1.122892,12.289,1351
insert,5000.000,0.000,0.990,1500,196629.579,196629.579,717430.198,251306,2646000,9.498,175110.000,1.122892,12.289,1618
insert,5000.000,0.000,0.995,250,196629.579,196629.579,713176.579,84941,884250,9.606,175110.000,1.122892,12.289,539
insert,5000.000,0.000,0.995,500,196629.579,196629.579,715338.563,168053,1768500,9.503,175110.000,1.122892,12.289,1089
insert,5000.000,0.000,0.995,750,196629.579,196629.579,716184.038,250762,2652750,9.453,175110.000,1.122892,12.289,1615
insert,5000.000,0.000,0.995,1000,196629.579,196629.579,717678.891,333608,3537000,9.432,175110.000,1.122892,12.289,2157
insert,5000.000,0.000,0.995,1250,196629.579,196629.579,718145.977,416528,4421250,9.421,175110.000,1.122892,12.289,2691
insert,5000.000,0.000,0.995,1500,196629.579,196629.579,718782.176,499302,5305500,9.411,175110.000,1.122892,12.289,3229
insert,10000.000,0.100,0.900,250,196629.579,196629.579,697888.863,6496,27500,23.622,175110.000,1.122892,12.289,17
insert,10000.000,0.100,0.900,500,196629.579,196629.579,716037.263,12451,55000,22.638,175110.000,1.122892,12.289,34
insert,10000.000,0.100,0.900,750,196629.579,196629.579,723891.041,18095,82500,21.933,175110.000,1.122892,12.289,50
insert,10000.000,0.100,0.900,1000,196629.579,196629.579,724844.787,23663,110000,21.512,175110.000,1.122892,12.289,67
insert,10000.000,0.100,0.900,1250,196629.579,196629.579,728125.864,29407,137500,21.387,175110.000,1.122892,12.289,84
