neighbor_move,initial_temp,min_temp,cooling_rate,iterations_per_temp,nearest_neighbor_cost,optimized_cost,average_accepted_cost,accepted_moves,evaluated_candidates,acceptance_rate_percent,best_known_cost,cost_ratio_to_best,gap_percent,duration_ms
two_opt,2000.000,0.010,0.850,750,135349.553,135349.553,373733.588,5859,57000,10.279,119716.000,1.130589,13.059,21
two_opt,2000.000,0.010,0.850,1000,135349.553,135349.553,377847.116,7417,76000,9.759,119716.000,1.130589,13.059,28
two_opt,2000.000,0.010,0.850,1250,135349.553,135349.553,385336.164,9004,95000,9.478,119716.000,1.130589,13.059,35
two_opt,2000.000,0.010,0.850,1500,135349.553,135349.553,390042.569,10770,114000,9.447,119716.000,1.130589,13.059,42
two_opt,2000.000,0.010,0.900,250,135349.553,135349.553,349984.636,3139,29000,10.824,119716.000,1.130589,13.059,10
two_opt,2000.000,0.010,0.900,500,135349.553,135349.553,370938.471,5736,58000,9.890,119716.000,1.130589,13.059,21
two_opt,2000.000,0.010,0.900,750,135349.553,135349.553,380088.873,8259,87000,9.493,119716.000,1.130589,13.059,31
two_opt,2000.000,0.010,0.900,1000,135349.553,135349.553,388663.079,11094,116000,9.564,119716.000,1.130589,13.059,42
two_opt,2000.000,0.010,0.900,1250,135349.553,135214.678,389442.630,13609,145000,9.386,119716.000,1.129462,12.946,52
two_opt,2000.000,0.010,0.900,1500,135349.553,134538.348,392245.653,15864,174000,9.117,119716.000,1.123813,12.381,66
two_opt,2000.000,0.010,0.925,250,135349.553,135349.553,356191.030,4051,39250,10.321,119716.000,1.130589,13.059,14
two_opt,2000.000,0.010,0.925,500,135349.553,135349.553,382609.575,7372,78500,9.391,119716.000,1.130589,13.059,28
two_opt,2000.000,0.010,0.925,750,135349.553,135349.553,387482.722,10990,117750,9.333,119716.000,1.130589,13.059,43
two_opt,2000.000,0.010,0.925,1000,135349.553,135349.553,386765.598,14234,157000,9.066,119716.000,1.130589,13.059,56
two_opt,2000.000,0.010,0.925,1250,135349.553,131427.703,390731.736,17415,196250,8.874,119716.000,1.097829,9.783,70
two_opt,2000.000,0.010,0.925,1500,135349.553,130746.271,392769.268,21047,235500,8.937,119716.000,1.092137,9.214,96
two_opt,2000.000,0.010,0.950,250,135349.553,135349.553,372607.136,5778,59500,9.711,119716.000,1.130589,13.059,24
two_opt,2000.000,0.010,0.950,500,135349.553,135349.553,384887.757,11067,119000,9.300,119716.000,1.130589,13.059,44
two_opt,2000.000,0.010,0.950,750,135349.553,130166.195,390678.910,16259,178500,9.109,119716.000,1.087292,8.729,65
two_opt,2000.000,0.010,0.950,1000,135349.553,132213.342,391348.181,20857,238000,8.763,119716.000,1.104392,10.439,88
two_opt,2000.000,0.010,0.950,1250,135349.553,128726.624,393544.703,26379,297500,8.867,119716.000,1.075267,7.527,110
two_opt,2000.000,0.010,0.950,1500,135349.553,129719.898,394645.378,31146,357000,8.724,119716.000,1.083564,8.356,141
two_opt,2000.000,0.010,0.975,250,135349.553,135349.553,382670.423,10746,120750,8.899,119716.000,1.130589,13.059,45
two_opt,2000.000,0.010,0.975,500,135349.553,130264.018,390496.677,20960,241500,8.679,119716.000,1.088109,8.811,87
two_opt,2000.000,0.010,0.975,750,135349.553,129580.012,395344.592,31289,362250,8.637,119716.000,1.082395,8.240,133
two_opt,2000.000,0.010,0.975,1000,135349.553,127775.494,394088.704,41538,483000,8.600,119716.000,1.067322,6.732,175
two_opt,2000.000,0.010,0.975,1250,135349.553,127806.220,396730.325,51010,603750,8.449,119716.000,1.067578,6.758,221
