neighbor_move,initial_temp,min_temp,cooling_rate,iterations_per_temp,nearest_neighbor_cost,optimized_cost,average_accepted_cost,accepted_moves,evaluated_candidates,acceptance_rate_percent,best_known_cost,cost_ratio_to_best,gap_percent,duration_ms
two_opt,2000.000,0.010,0.900,750,133347.820,133347.820,375006.005,8580,87000,9.862,119364.000,1.117153,11.715,35
two_opt,2000.000,0.010,0.900,1000,133347.820,133347.820,379863.272,11268,116000,9.714,119364.000,1.117153,11.715,42
two_opt,2000.000,0.010,0.900,1250,133347.820,133347.820,380843.032,13746,145000,9.480,119364.000,1.117153,11.715,53
two_opt,2000.000,0.010,0.900,1500,133347.820,132405.627,382315.427,16385,174000,9.417,119364.000,1.109259,10.926,64
two_opt,2000.000,0.010,0.925,250,133347.820,133347.820,359256.073,4038,39250,10.288,119364.000,1.117153,11.715,14
two_opt,2000.000,0.010,0.925,500,133347.820,133347.820,369466.898,7592,78500,9.671,119364.000,1.117153,11.715,30
two_opt,2000.000,0.010,0.925,750,133347.820,133347.820,374083.474,11375,117750,9.660,119364.000,1.117153,11.715,43
two_opt,2000.000,0.010,0.925,1000,133347.820,132879.831,380541.805,14727,157000,9.380,119364.000,1.113232,11.323,57
two_opt,2000.000,0.010,0.925,1250,133347.820,131952.497,384751.485,18384,196250,9.368,119364.000,1.105463,10.546,71
two_opt,2000.000,0.010,0.925,1500,133347.820,131003.539,384952.956,21923,235500,9.309,119364.000,1.097513,9.751,85
two_opt,2000.000,0.010,0.950,250,133347.820,133347.820,363549.956,6005,59500,10.092,119364.000,1.117153,11.715,22
two_opt,2000.000,0.010,0.950,500,133347.820,133347.820,376247.927,11190,119000,9.403,119364.000,1.117153,11.715,44
two_opt,2000.000,0.010,0.950,750,133347.820,131524.127,382330.829,16727,178500,9.371,119364.000,1.101874,10.187,65
two_opt,2000.000,0.010,0.950,1000,133347.820,130720.121,383003.508,21801,238000,9.160,119364.000,1.095139,9.514,89
two_opt,2000.000,0.010,0.950,1250,133347.820,130480.924,385417.415,27272,297500,9.167,119364.000,1.093135,9.313,108
two_opt,2000.000,0.010,0.950,1500,133347.820,128570.794,386461.200,32279,357000,9.042,119364.000,1.077132,7.713,131
two_opt,2000.000,0.010,0.975,250,133347.820,133347.820,374316.469,11354,120750,9.403,119364.000,1.117153,11.715,45
two_opt,2000.000,0.010,0.975,500,133347.820,129331.672,383823.054,22000,241500,9.110,119364.000,1.083507,8.351,88
two_opt,2000.000,0.010,0.975,750,133347.820,127435.191,386729.614,32121,362250,8.867,119364.000,1.067618,6.762,132
two_opt,2000.000,0.010,0.975,1000,133347.820,127664.753,386108.165,42609,483000,8.822,119364.000,1.069542,6.954,175
two_opt,2000.000,0.010,0.975,1250,133347.820,127652.614,388380.850,53070,603750,8.790,119364.000,1.069440,6.944,218
two_opt,2000.000,0.010,0.975,1500,133347.820,125275.347,387216.967,63273,724500,8.733,119364.000,1.049524,4.952,262
two_opt,2000.000,0.010,0.990,250,133347.820,129734.633,383158.312,26809,303750,8.826,119364.000,1.086882,8.688,111
two_opt,2000.000,0.010,0.990,500,133347.820,125970.919,386645.856,52841,607500,8.698,119364.000,1.055351,5.535,220
two_opt,2000.000,0.010,0.990,750,133347.820,124717.465,387341.763,78481,911250,8.612,119364.000,1.044850,4.485,330
two_opt,2000.000,0.010,0.990,1000,133347.820,126936.606,390637.602,104843,1215000,8.629,119364.000,1.063441,6.344,444
two_opt,2000.000,0.010,0.990,1250,133347.820,124958.262,389060.013,131112,1518750,8.633,119364.000,1.046867,4.687,553
two_opt,2000.000,0.010,0.990,1500,133347.820,124276.608,390147.691,156513,1822500,8.588,119364.000,1.041157,4.116,663
two_opt,2000.000,0.010,0.995,250,133347.820,126508.611,386778.865,52977,609000,8.699,119364.000,1.059856,5.986,223
two_opt,2000.000,0.010,0.995,500,133347.820,125279.476,387687.917,105392,1218000,8.653,119364.000,1.049558,4.956,438
two_opt,2000.000,0.010,0.995,750,133347.820,124855.521,390683.704,156041,1827000,8.541,119364.000,1.046007,4.601,665
two_opt,2000.000,0.010,0.995,1000,133347.820,124320.297,391308.821,208767,2436000,8.570,119364.000,1.041523,4.152,900
two_opt,2000.000,0.010,0.995,1250,133347.820,123920.989,390586.640,259962,3045000,8.537,119364.000,1.038177,3.818,1121
two_opt,2000.000,0.010,0.995,1500,133347.820,124124.303,390872.959,313336,3654000,8.575,119364.000,1.039881,3.988,1347
two_opt,2000.000,0.001,0.900,250,133347.820,133347.820,346218.430,3217,34500,9.325,119364.000,1.117153,11.715,13
two_opt,2000.000,0.001,0.900,500,133347.820,133347.820,363468.674,5991,69000,8.683,119364.000,1.117153,11.715,27
