neighbor_moveinitial_temp,min_temp,cooling_rate,iterations_per_temp,nearest_neighbor_cost,optimized_cost,average_accepted_cost,accepted_moves,evaluated_candidates,acceptance_rate_percent,best_known_cost,cost_ratio_to_best,gap_percent,duration_ms
insert,5000.000,0.000,0.995,750,62288.535,59282.335,145334.878,249770,2652750,9.416,54679.000,1.084188,8.419,402
insert,5000.000,0.000,0.995,1000,62288.535,57766.782,145171.599,332443,3537000,9.399,54679.000,1.056471,5.647,546
insert,5000.000,0.000,0.995,1250,62288.535,57225.167,145005.204,414830,4421250,9.383,54679.000,1.046566,4.657,676
insert,5000.000,0.000,0.995,1500,62288.535,57896.274,145167.453,499397,5305500,9.413,54679.000,1.058839,5.884,822
insert,10000.000,0.100,0.900,250,62288.535,62288.535,147781.827,5751,27500,20.913,54679.000,1.139167,13.917,4
insert,10000.000,0.100,0.900,500,62288.535,62288.535,149659.556,11557,55000,21.013,54679.000,1.139167,13.917,8
insert,10000.000,0.100,0.900,750,62288.535,62288.535,149473.400,17200,82500,20.848,54679.000,1.139167,13.917,12
insert,10000.000,0.100,0.900,1000,62288.535,60494.372,149358.538,22781,110000,20.710,54679.000,1.106355,10.635,16
insert,10000.000,0.100,0.900,1250,62288.535,59950.826,149230.556,28130,137500,20.458,54679.000,1.096414,9.641,21
insert,10000.000,0.100,0.900,1500,62288.535,62105.189,149289.905,33979,165000,20.593,54679.000,1.135814,13.581,25
insert,10000.000,0.100,0.925,250,62288.535,62288.535,148699.302,7799,37000,21.078,54679.000,1.139167,13.917,5
insert,10000.000,0.100,0.925,500,62288.535,61002.247,148538.248,15271,74000,20.636,54679.000,1.115643,11.564,11
insert,10000.000,0.100,0.925,750,62288.535,62288.535,149207.816,23095,111000,20.806,54679.000,1.139167,13.917,16
insert,10000.000,0.100,0.925,1000,62288.535,62246.267,149574.957,30416,148000,20.551,54679.000,1.138394,13.839,22
insert,10000.000,0.100,0.925,1250,62288.535,61540.780,149619.204,37911,185000,20.492,54679.000,1.125492,12.549,28
insert,10000.000,0.100,0.925,1500,62288.535,62288.535,149586.441,45604,222000,20.542,54679.000,1.139167,13.917,33
insert,10000.000,0.100,0.950,250,62288.535,62288.535,148520.578,11686,56250,20.775,54679.000,1.139167,13.917,8
insert,10000.000,0.100,0.950,500,62288.535,59889.268,149069.773,23056,112500,20.494,54679.000,1.095288,9.529,17
insert,10000.000,0.100,0.950,750,62288.535,62288.535,149220.872,34595,168750,20.501,54679.000,1.139167,13.917,27
insert,10000.000,0.100,0.950,1000,62288.535,60674.136,149724.857,45936,225000,20.416,54679.000,1.109642,10.964,33
insert,10000.000,0.100,0.950,1250,62288.535,59083.108,149538.622,57330,281250,20.384,54679.000,1.080545,8.054,42
insert,10000.000,0.100,0.950,1500,62288.535,60512.256,149628.282,68508,337500,20.299,54679.000,1.106682,10.668,51
insert,10000.000,0.100,0.975,250,62288.535,62288.535,148837.694,23133,113750,20.337,54679.000,1.139167,13.917,17
insert,10000.000,0.100,0.975,500,62288.535,60181.267,149230.391,45983,227500,20.212,54679.000,1.100629,10.063,34
insert,10000.000,0.100,0.975,750,62288.535,60553.228,149350.260,69390,341250,20.334,54679.000,1.107431,10.743,52
insert,10000.000,0.100,0.975,1000,62288.535,60650.571,149548.629,91985,455000,20.216,54679.000,1.109211,10.921,68
insert,10000.000,0.100,0.975,1250,62288.535,60825.426,149929.907,115375,568750,20.286,54679.000,1.112409,11.241,86
insert,10000.000,0.100,0.975,1500,62288.535,59742.184,149852.075,138505,682500,20.294,54679.000,1.092598,9.260,103
insert,10000.000,0.100,0.990,250,62288.535,60855.254,149469.348,57823,286500,20.183,54679.000,1.112955,11.295,43
insert,10000.000,0.100,0.990,500,62288.535,57766.754,149449.902,115772,573000,20.205,54679.000,1.056471,5.647,86
insert,10000.000,0.100,0.990,750,62288.535,60098.999,149789.972,173513,859500,20.188,54679.000,1.099124,9.912,129
insert,10000.000,0.100,0.990,1000,62288.535,59543.201,149815.878,230714,1146000,20.132,54679.000,1.088959,8.896,175
insert,10000.000,0.100,0.990,1250,62288.535,58638.235,149679.527,287730,1432500,20.086,54679.000,1.072409,7.241,217
insert,10000.000,0.100,0.990,1500,62288.535,58517.481,149548.529,344885,1719000,20.063,54679.000,1.070200,7.020,262
insert,10000.000,0.100,0.995,250,62288.535,59754.156,149902.814,115428,574250,20.101,54679.000,1.092817,9.282,89
insert,10000.000,0.100,0.995,500,62288.535,59144.498,149839.716,230860,1148500,20.101,54679.000,1.081668,8.167,173
insert,10000.000,0.100,0.995,750,62288.535,58312.791,149714.838,346724,1722750,20.126,54679.000,1.066457,6.646,261
insert,10000.000,0.100,0.995,1000,62288.535,57611.959,149749.817,461532,2297000,20.093,54679.000,1.053640,5.364,350
insert,10000.000,0.100,0.995,1250,62288.535,58488.938,149754.840,577340,2871250,20.108,54679.000,1.069678,6.968,434
insert,10000.000,0.100,0.995,1500,62288.535,58188.715,149683.058,691987,3445500,20.084,54679.000,1.064188,6.419,521
insert,10000.000,0.010,0.900,250,62288.535,62288.535,147460.906,5943,33000,18.009,54679.000,1.139167,13.917,6
insert,10000.000,0.010,0.900,500,62288.535,62288.535,149253.681,11373,66000,17.232,54679.000,1.139167,13.917,10
insert,10000.000,0.010,0.900,750,62288.535,62288.535,149656.576,17205,99000,17.379,54679.000,1.139167,13.917,14
insert,10000.000,0.010,0.900,1000,62288.535,62288.535,149624.460,22718,132000,17.211,54679.000,1.139167,13.917,20
insert,10000.000,0.010,0.900,1250,62288.535,62288.535,149466.781,28234,165000,17.112,54679.000,1.139167,13.917,25
insert,10000.000,0.010,0.900,1500,62288.535,61542.964,149639.648,34114,198000,17.229,54679.000,1.125532,12.553,30
insert,10000.000,0.010,0.925,250,62288.535,62288.535,147773.626,7714,44500,17.335,54679.000,1.139167,13.917,6
insert,10000.000,0.010,0.925,500,62288.535,62288.535,149090.068,15376,89000,17.276,54679.000,1.139167,13.917,13
insert,10000.000,0.010,0.925,750,62288.535,62288.535,149269.312,22964,133500,17.201,54679.000,1.139167,13.917,20
insert,10000.000,0.010,0.925,1000,62288.535,62172.521,148773.530,30498,178000,17.134,54679.000,1.137046,13.705,27
insert,10000.000,0.010,0.925,1250,62288.535,61571.357,150027.393,37985,222500,17.072,54679.000,1.126051,12.605,33
insert,10000.000,0.010,0.925,1500,62288.535,61463.983,149406.119,45212,267000,16.933,54679.000,1.124088,12.409,40
insert,10000.000,0.010,0.950,250,62288.535,62288.535,149055.848,11650,67500,17.259,54679.000,1.139167,13.917,10
insert,10000.000,0.010,0.950,500,62288.535,62288.535,149510.622,23109,135000,17.118,54679.000,1.139167,13.917,20
insert,10000.000,0.010,0.950,750,62288.535,62288.535,149783.563,34558,202500,17.066,54679.000,1.139167,13.917,30
insert,10000.000,0.010,0.950,1000,62288.535,60082.820,149021.123,45864,270000,16.987,54679.000,1.098828,9.883,41
insert,10000.000,0.010,0.950,1250,62288.535,60218.473,149582.203,57409,337500,17.010,54679.000,1.101309,10.131,51
insert,10000.000,0.010,0.950,1500,62288.535,61563.731,149752.034,68521,405000,16.919,54679.000,1.125912,12.591,62
insert,10000.000,0.010,0.975,250,62288.535,62288.535,149336.097,23099,136500,16.922,54679.000,1.139167,13.917,20
insert,10000.000,0.010,0.975,500,62288.535,62166.179,149379.489,45964,273000,16.837,54679.000,1.136930,13.693,41
insert,10000.000,0.010,0.975,750,62288.535,60141.728,149523.429,68882,409500,16.821,54679.000,1.099905,9.991,62
insert,10000.000,0.010,0.975,1000,62288.535,61600.178,149852.386,92379,546000,16.919,54679.000,1.126578,12.658,84
insert,10000.000,0.010,0.975,1250,62288.535,60408.741,149823.727,114860,682500,16.829,54679.000,1.104789,10.479,105
insert,10000.000,0.010,0.975,1500,62288.535,59678.981,149555.858,137854,819000,16.832,54679.000,1.091442,9.144,125
insert,10000.000,0.010,0.990,250,62288.535,60109.363,149830.141,57805,343750,16.816,54679.000,1.099313,9.931,53
insert,10000.000,0.010,0.990,500,62288.535,59419.126,149608.399,115197,687500,16.756,54679.000,1.086690,8.669,106
insert,10000.000,0.010,0.990,750,62288.535,59397.573,149720.563,173008,1031250,16.777,54679.000,1.086296,8.630,157
insert,10000.000,0.010,0.990,1000,62288.535,58819.961,149667.943,230410,1375000,16.757,54679.000,1.075732,7.573,208
insert,10000.000,0.010,0.990,1250,62288.535,58070.571,149579.151,288420,1718750,16.781,54679.000,1.062027,6.203,259
insert,10000.000,0.010,0.990,1500,62288.535,58739.957,149747.396,346333,2062500,16.792,54679.000,1.074269,7.427,311
insert,10000.000,0.010,0.995,250,62288.535,59296.372,149535.762,116340,689250,16.879,54679.000,1.084445,8.445,105
insert,10000.000,0.010,0.995,500,62288.535,58598.215,149382.245,230825,1378500,16.745,54679.000,1.071677,7.168,209
insert,10000.000,0.010,0.995,750,62288.535,61375.265,149821.038,346703,2067750,16.767,54679.000,1.122465,12.247,316
insert,10000.000,0.010,0.995,1000,62288.535,57621.420,149787.464,461289,2757000,16.732,54679.000,1.053813,5.381,415
insert,10000.000,0.010,0.995,1250,62288.535,58814.851,149673.891,576338,3446250,16.724,54679.000,1.075639,7.564,526
insert,10000.000,0.010,0.995,1500,62288.535,58589.899,149735.480,693396,4135500,16.767,54679.000,1.071525,7.152,631
insert,10000.000,0.001,0.900,250,62288.535,62288.535,147718.696,5862,38250,15.325,54679.000,1.139167,13.917,6
insert,10000.000,0.001,0.900,500,62288.535,62288.535,148183.383,11421,76500,14.929,54679.000,1.139167,13.917,12
insert,10000.000,0.001,0.900,750,62288.535,62288.535,148596.595,17031,114750,14.842,54679.000,1.139167,13.917,17
insert,10000.000,0.001,0.900,1000,62288.535,59630.613,149831.717,22843,153000,14.930,54679.000,1.090558,9.056,23
insert,10000.000,0.001,0.900,1250,62288.535,61173.057,149514.537,28368,191250,14.833,54679.000,1.118767,11.877,29
insert,10000.000,0.001,0.900,1500,62288.535,62288.535,149797.005,33720,229500,14.693,54679.000,1.139167,13.917,34
insert,10000.000,0.001,0.925,250,62288.535,61175.215,147749.232,7855,51750,15.179,54679.000,1.118806,11.881,8
insert,10000.000,0.001,0.925,500,62288.535,62288.535,149511.933,15492,103500,14.968,54679.000,1.139167,13.917,16
insert,10000.000,0.001,0.925,750,62288.535,62288.535,149006.519,22955,155250,14.786,54679.000,1.139167,13.917,23
insert,10000.000,0.001,0.925,1000,62288.535,62176.910,149569.040,30401,207000,14.686,54679.000,1.137126,13.713,31
insert,10000.000,0.001,0.925,1250,62288.535,62288.535,149037.299,38062,258750,14.710,54679.000,1.139167,13.917,39
insert,10000.000,0.001,0.925,1500,62288.535,62288.535,149649.420,45674,310500,14.710,54679.000,1.139167,13.917,47
insert,10000.000,0.001,0.950,250,62288.535,62169.482,149288.561,11637,78750,14.777,54679.000,1.136990,13.699,12
insert,10000.000,0.001,0.950,500,62288.535,62128.935,149225.423,22907,157500,14.544,54679.000,1.136249,13.625,24
insert,10000.000,0.001,0.950,750,62288.535,61730.603,149545.596,34369,236250,14.548,54679.000,1.128964,12.896,35
insert,10000.000,0.001,0.950,1000,62288.535,61007.053,149378.502,46199,315000,14.666,54679.000,1.115731,11.573,48
insert,10000.000,0.001,0.950,1250,62288.535,61366.235,149320.086,57340,393750,14.563,54679.000,1.122300,12.230,60
insert,10000.000,0.001,0.950,1500,62288.535,61435.809,149631.089,68684,472500,14.536,54679.000,1.123572,12.357,72
insert,10000.000,0.001,0.975,250,62288.535,62288.535,149233.666,23205,159250,14.571,54679.000,1.139167,13.917,24
insert,10000.000,0.001,0.975,500,62288.535,61848.638,149486.130,46008,318500,14.445,54679.000,1.131122,13.112,49
insert,10000.000,0.001,0.975,750,62288.535,61673.444,149559.551,68973,477750,14.437,54679.000,1.127918,12.792,72
insert,10000.000,0.001,0.975,1000,62288.535,61779.418,149778.067,92165,637000,14.469,54679.000,1.129856,12.986,96
insert,10000.000,0.001,0.975,1250,62288.535,59361.954,149430.954,114788,796250,14.416,54679.000,1.085644,8.564,121
insert,10000.000,0.001,0.975,1500,62288.535,60681.397,149716.848,137802,955500,14.422,54679.000,1.109775,10.978,145
insert,10000.000,0.001,0.990,250,62288.535,61641.726,149771.245,57584,401000,14.360,54679.000,1.127338,12.734,61
insert,10000.000,0.001,0.990,500,62288.535,60975.803,149575.936,115603,802000,14.414,54679.000,1.115159,11.516,123
insert,10000.000,0.001,0.990,750,62288.535,60103.252,149726.978,173618,1203000,14.432,54679.000,1.099202,9.920,185
insert,10000.000,0.001,0.990,1000,62288.535,59782.302,149653.264,230239,1604000,14.354,54679.000,1.093332,9.333,244
insert,10000.000,0.001,0.990,1250,62288.535,57903.224,149655.196,288909,2005000,14.409,54679.000,1.058966,5.897,310
insert,10000.000,0.001,0.990,1500,62288.535,58132.698,149720.206,346578,2406000,14.405,54679.000,1.063163,6.316,365
insert,10000.000,0.001,0.995,250,62288.535,61583.612,149519.128,115373,804000,14.350,54679.000,1.126275,12.628,123
insert,10000.000,0.001,0.995,500,62288.535,59143.912,149718.907,231190,1608000,14.377,54679.000,1.081657,8.166,244
insert,10000.000,0.001,0.995,750,62288.535,58532.607,149650.489,346111,2412000,14.350,54679.000,1.070477,7.048,364
insert,10000.000,0.001,0.995,1000,62288.535,58089.415,149701.932,461195,3216000,14.341,54679.000,1.062372,6.237,485
insert,10000.000,0.001,0.995,1250,62288.535,58401.402,149788.928,577233,4020000,14.359,54679.000,1.068077,6.808,625
insert,10000.000,0.001,0.995,1500,62288.535,58363.489,149789.498,692113,4824000,14.347,54679.000,1.067384,6.738,728
insert,10000.000,0.000,0.900,250,62288.535,62288.535,148024.168,5759,43750,13.163,54679.000,1.139167,13.917,6
insert,10000.000,0.000,0.900,500,62288.535,62288.535,148927.241,11516,87500,13.161,54679.000,1.139167,13.917,13
insert,10000.000,0.000,0.900,750,62288.535,61980.956,148927.084,17228,131250,13.126,54679.000,1.133542,13.354,20
insert,10000.000,0.000,0.900,1000,62288.535,60269.219,149209.041,22833,175000,13.047,54679.000,1.102237,10.224,26
insert,10000.000,0.000,0.900,1250,62288.535,62288.535,149516.223,28310,218750,12.942,54679.000,1.139167,13.917,33
insert,10000.000,0.000,0.900,1500,62288.535,61133.883,149409.327,34060,262500,12.975,54679.000,1.118050,11.805,40
insert,10000.000,0.000,0.925,250,62288.535,62288.535,147867.935,7851,59250,13.251,54679.000,1.139167,13.917,9
insert,10000.000,0.000,0.925,500,62288.535,62288.535,148846.510,15252,118500,12.871,54679.000,1.139167,13.917,18
insert,10000.000,0.000,0.925,750,62288.535,61004.944,148892.349,22948,177750,12.910,54679.000,1.115692,11.569,27
insert,10000.000,0.000,0.925,1000,62288.535,62103.819,149107.151,30232,237000,12.756,54679.000,1.135789,13.579,35
insert,10000.000,0.000,0.925,1250,62288.535,61862.637,149485.861,37901,296250,12.794,54679.000,1.131378,13.138,44
insert,10000.000,0.000,0.925,1500,62288.535,62288.535,149548.462,45477,355500,12.792,54679.000,1.139167,13.917,54
insert,10000.000,0.000,0.950,250,62288.535,62288.535,148712.543,11611,90000,12.901,54679.000,1.139167,13.917,13
insert,10000.000,0.000,0.950,500,62288.535,62011.855,149480.702,23079,180000,12.822,54679.000,1.134107,13.411,27
insert,10000.000,0.000,0.950,750,62288.535,62288.535,149672.532,34684,270000,12.846,54679.000,1.139167,13.917,41
insert,10000.000,0.000,0.950,1000,62288.535,59799.487,149396.447,45855,360000,12.737,54679.000,1.093646,9.365,55
insert,10000.000,0.000,0.950,1250,62288.535,60619.178,149779.051,57467,450000,12.770,54679.000,1.108637,10.864,68
insert,10000.000,0.000,0.950,1500,62288.535,60095.572,149676.928,68922,540000,12.763,54679.000,1.099061,9.906,82
insert,10000.000,0.000,0.975,250,62288.535,62288.535,149073.938,23229,182000,12.763,54679.000,1.139167,13.917,28
insert,10000.000,0.000,0.975,500,62288.535,62288.535,149387.775,46008,364000,12.640,54679.000,1.139167,13.917,55
insert,10000.000,0.000,0.975,750,62288.535,59741.382,149477.485,69235,546000,12.680,54679.000,1.092584,9.258,82
insert,10000.000,0.000,0.975,1000,62288.535,60063.969,149650.422,92443,728000,12.698,54679.000,1.098483,9.848,113
insert,10000.000,0.000,0.975,1250,62288.535,61650.422,149636.239,115303,910000,12.671,54679.000,1.127497,12.750,137
insert,10000.000,0.000,0.975,1500,62288.535,60785.923,149489.794,138145,1092000,12.651,54679.000,1.111687,11.169,167
insert,10000.000,0.000,0.990,250,62288.535,60527.595,149565.046,58035,458250,12.664,54679.000,1.106962,10.696,70
insert,10000.000,0.000,0.990,500,62288.535,59598.245,149336.693,115434,916500,12.595,54679.000,1.089966,8.997,139
insert,10000.000,0.000,0.990,750,62288.535,58597.715,149663.309,173094,1374750,12.591,54679.000,1.071668,7.167,212
insert,10000.000,0.000,0.990,1000,62288.535,60231.754,149615.755,230010,1833000,12.548,54679.000,1.101552,10.155,280
insert,10000.000,0.000,0.990,1250,62288.535,59207.271,149727.103,287986,2291250,12.569,54679.000,1.082816,8.282,349
insert,10000.000,0.000,0.990,1500,62288.535,58244.629,149708.186,345558,2749500,12.568,54679.000,1.065210,6.521,418
insert,10000.000,0.000,0.995,250,62288.535,59353.678,149798.557,115483,918750,12.570,54679.000,1.085493,8.549,140
insert,10000.000,0.000,0.995,500,62288.535,59130.690,149719.643,231738,1837500,12.612,54679.000,1.081415,8.141,280
insert,10000.000,0.000,0.995,750,62288.535,59358.346,149852.190,346715,2756250,12.579,54679.000,1.085578,8.558,424
insert,10000.000,0.000,0.995,1000,62288.535,59409.534,149852.712,462076,3675000,12.573,54679.000,1.086515,8.651,560
insert,10000.000,0.000,0.995,1250,62288.535,57298.125,149813.589,576715,4593750,12.554,54679.000,1.047900,4.790,697
insert,10000.000,0.000,0.995,1500,62288.535,56717.189,149771.622,691744,5512500,12.549,54679.000,1.037276,3.728,841
insert,15000.000,0.100,0.900,250,62288.535,62288.535,149924.232,6841,28500,24.004,54679.000,1.139167,13.917,4
insert,15000.000,0.100,0.900,500,62288.535,62288.535,150283.614,13301,57000,23.335,54679.000,1.139167,13.917,10
insert,15000.000,0.100,0.900,750,62288.535,62288.535,151381.297,20060,85500,23.462,54679.000,1.139167,13.917,13
insert,15000.000,0.100,0.900,1000,62288.535,60119.341,150649.595,26233,114000,23.011,54679.000,1.099496,9.950,18
insert,15000.000,0.100,0.900,1250,62288.535,60680.048,151412.869,32744,142500,22.978,54679.000,1.109751,10.975,21
insert,15000.000,0.100,0.900,1500,62288.535,60295.440,151429.913,39529,171000,23.116,54679.000,1.102717,10.272,25
insert,15000.000,0.100,0.925,250,62288.535,62288.535,149849.756,9005,38250,23.542,54679.000,1.139167,13.917,5
insert,15000.000,0.100,0.925,500,62288.535,62288.535,151613.689,17927,76500,23.434,54679.000,1.139167,13.917,11
insert,15000.000,0.100,0.925,750,62288.535,62288.535,151365.358,26707,114750,23.274,54679.000,1.139167,13.917,17
insert,15000.000,0.100,0.925,1000,62288.535,59832.381,151820.705,35627,153000,23.286,54679.000,1.094248,9.425,23
insert,15000.000,0.100,0.925,1250,62288.535,62288.535,151341.679,44312,191250,23.170,54679.000,1.139167,13.917,28
insert,15000.000,0.100,0.925,1500,62288.535,61255.371,151436.452,53198,229500,23.180,54679.000,1.120272,12.027,35
insert,15000.000,0.100,0.950,250,62288.535,62288.535,150729.713,13450,58250,23.090,54679.000,1.139167,13.917,8
insert,15000.000,0.100,0.950,500,62288.535,62288.535,150961.201,26943,116500,23.127,54679.000,1.139167,13.917,17
insert,15000.000,0.100,0.950,750,62288.535,62047.849,151729.930,40379,174750,23.107,54679.000,1.134766,13.477,28
insert,15000.000,0.100,0.950,1000,62288.535,61972.617,151566.857,53192,233000,22.829,54679.000,1.133390,13.339,36
insert,15000.000,0.100,0.950,1250,62288.535,59699.725,151507.504,66537,291250,22.845,54679.000,1.091822,9.182,44
insert,15000.000,0.100,0.950,1500,62288.535,62097.898,151564.754,80257,349500,22.963,54679.000,1.135681,13.568,53
insert,15000.000,0.100,0.975,250,62288.535,61634.833,150654.725,27124,117750,23.035,54679.000,1.127212,12.721,17
insert,15000.000,0.100,0.975,500,62288.535,61599.914,151095.771,53652,235500,22.782,54679.000,1.126574,12.657,35
insert,15000.000,0.100,0.975,750,62288.535,61092.502,151604.353,80808,353250,22.876,54679.000,1.117294,11.729,53
insert,15000.000,0.100,0.975,1000,62288.535,61343.911,151449.968,106921,471000,22.701,54679.000,1.121892,12.189,72
insert,15000.000,0.100,0.975,1250,62288.535,60920.949,151700.738,134270,588750,22.806,54679.000,1.114156,11.416,89
insert,15000.000,0.100,0.975,1500,62288.535,60188.705,151503.605,161018,706500,22.791,54679.000,1.100765,10.076,109
insert,15000.000,0.100,0.990,250,62288.535,59181.068,151403.030,67741,296500,22.847,54679.000,1.082336,8.234,45
insert,15000.000,0.100,0.990,500,62288.535,59257.028,151634.028,134580,593000,22.695,54679.000,1.083726,8.373,89
insert,15000.000,0.100,0.990,750,62288.535,58671.878,151777.554,202051,889500,22.715,54679.000,1.073024,7.302,135
insert,15000.000,0.100,0.990,1000,62288.535,57909.017,151644.812,269373,1186000,22.713,54679.000,1.059072,5.907,179
insert,15000.000,0.100,0.990,1250,62288.535,58981.579,151498.553,335855,1482500,22.655,54679.000,1.078688,7.869,225
insert,15000.000,0.100,0.990,1500,62288.535,58884.299,151532.417,404348,1779000,22.729,54679.000,1.076909,7.691,269
insert,15000.000,0.100,0.995,250,62288.535,60415.629,151580.786,135024,594500,22.712,54679.000,1.104915,10.491,90
insert,15000.000,0.100,0.995,500,62288.535,58771.657,151549.494,269782,1189000,22.690,54679.000,1.074849,7.485,180
insert,15000.000,0.100,0.995,750,62288.535,57487.876,151677.578,404713,1783500,22.692,54679.000,1.051370,5.137,272
insert,15000.000,0.100,0.995,1000,62288.535,58589.356,151667.741,538783,2378000,22.657,54679.000,1.071515,7.151,361
insert,15000.000,0.100,0.995,1250,62288.535,58304.320,151614.904,673592,2972500,22.661,54679.000,1.066302,6.630,448
insert,15000.000,0.100,0.995,1500,62288.535,58051.797,151651.903,809404,3567000,22.691,54679.000,1.061684,6.168,535
insert,15000.000,0.010,0.900,250,62288.535,62288.535,150381.207,6787,33750,20.110,54679.000,1.139167,13.917,5
insert,15000.000,0.010,0.900,500,62288.535,62288.535,151105.083,13380,67500,19.822,54679.000,1.139167,13.917,11
insert,15000.000,0.010,0.900,750,62288.535,62160.157,150968.115,19841,101250,19.596,54679.000,1.136820,13.682,15
insert,15000.000,0.010,0.900,1000,62288.535,62288.535,151276.837,26199,135000,19.407,54679.000,1.139167,13.917,20
insert,15000.000,0.010,0.900,1250,62288.535,60214.683,151634.519,32871,168750,19.479,54679.000,1.101240,10.124,25
insert,15000.000,0.010,0.900,1500,62288.535,59696.411,151380.266,39430,202500,19.472,54679.000,1.091761,9.176,31
insert,15000.000,0.010,0.925,250,62288.535,62288.535,150611.668,9035,45750,19.749,54679.000,1.139167,13.917,6
insert,15000.000,0.010,0.925,500,62288.535,62288.535,151182.928,17854,91500,19.513,54679.000,1.139167,13.917,13
insert,15000.000,0.010,0.925,750,62288.535,62288.535,151053.141,26795,137250,19.523,54679.000,1.139167,13.917,20
insert,15000.000,0.010,0.925,1000,62288.535,62288.535,151406.164,35535,183000,19.418,54679.000,1.139167,13.917,28
insert,15000.000,0.010,0.925,1250,62288.535,62288.535,151631.581,44458,228750,19.435,54679.000,1.139167,13.917,35
insert,15000.000,0.010,0.925,1500,62288.535,61669.506,151328.923,53069,274500,19.333,54679.000,1.127846,12.785,42
insert,15000.000,0.010,0.950,250,62288.535,62288.535,150100.868,13535,69500,19.475,54679.000,1.139167,13.917,10
insert,15000.000,0.010,0.950,500,62288.535,62288.535,150503.462,26694,139000,19.204,54679.000,1.139167,13.917,21
insert,15000.000,0.010,0.950,750,62288.535,62129.205,151255.883,40217,208500,19.289,54679.000,1.136254,13.625,31
insert,15000.000,0.010,0.950,1000,62288.535,60718.397,151584.585,53279,278000,19.165,54679.000,1.110452,11.045,42
insert,15000.000,0.010,0.950,1250,62288.535,59627.522,151614.403,66696,347500,19.193,54679.000,1.090501,9.050,52
insert,15000.000,0.010,0.950,1500,62288.535,59439.411,151767.397,80025,417000,19.191,54679.000,1.087061,8.706,64
insert,15000.000,0.010,0.975,250,62288.535,62288.535,150803.884,27095,140500,19.285,54679.000,1.139167,13.917,21
insert,15000.000,0.010,0.975,500,62288.535,60278.558,151347.092,53990,281000,19.214,54679.000,1.102408,10.241,42
insert,15000.000,0.010,0.975,750,62288.535,61081.638,151562.553,80933,421500,19.201,54679.000,1.117095,11.710,64
insert,15000.000,0.010,0.975,1000,62288.535,60627.919,151652.653,108011,562000,19.219,54679.000,1.108797,10.880,85
insert,15000.000,0.010,0.975,1250,62288.535,58833.121,151417.181,134334,702500,19.122,54679.000,1.075973,7.597,106
insert,15000.000,0.010,0.975,1500,62288.535,60614.882,151672.846,161137,843000,19.115,54679.000,1.108559,10.856,129
insert,15000.000,0.010,0.990,250,62288.535,61315.650,151716.386,67762,353750,19.155,54679.000,1.121375,12.137,54
insert,15000.000,0.010,0.990,500,62288.535,58047.816,151336.728,134804,707500,19.054,54679.000,1.061611,6.161,107
insert,15000.000,0.010,0.990,750,62288.535,58732.381,151756.968,202350,1061250,19.067,54679.000,1.074130,7.413,162
insert,15000.000,0.010,0.990,1000,62288.535,58533.653,151356.956,269190,1415000,19.024,54679.000,1.070496,7.050,214
insert,15000.000,0.010,0.990,1250,62288.535,57060.765,151777.236,336830,1768750,19.043,54679.000,1.043559,4.356,267
insert,15000.000,0.010,0.990,1500,62288.535,58503.189,151589.524,403965,2122500,19.033,54679.000,1.069939,6.994,325
insert,15000.000,0.010,0.995,250,62288.535,60942.106,151400.797,135084,709500,19.039,54679.000,1.114543,11.454,108
insert,15000.000,0.010,0.995,500,62288.535,58198.920,151617.887,270243,1419000,19.045,54679.000,1.064374,6.437,214
insert,15000.000,0.010,0.995,750,62288.535,58592.360,151593.894,404601,2128500,19.009,54679.000,1.071570,7.157,324
insert,15000.000,0.010,0.995,1000,62288.535,57848.880,151568.784,540215,2838000,19.035,54679.000,1.057973,5.797,434
insert,15000.000,0.010,0.995,1250,62288.535,58489.728,151691.447,673491,3547500,18.985,54679.000,1.069693,6.969,538
insert,15000.000,0.010,0.995,1500,62288.535,58326.619,151606.294,809822,4257000,19.023,54679.000,1.066710,6.671,652
insert,15000.000,0.001,0.900,250,62288.535,62288.535,150403.636,6891,39250,17.557,54679.000,1.139167,13.917,6
insert,15000.000,0.001,0.900,500,62288.535,62288.535,150530.885,13334,78500,16.986,54679.000,1.139167,13.917,12
insert,15000.000,0.001,0.900,750,62288.535,62288.535,151649.124,19954,117750,16.946,54679.000,1.139167,13.917,18
insert,15000.000,0.001,0.900,1000,62288.535,61561.480,151222.318,26408,157000,16.820,54679.000,1.125871,12.587,23
insert,15000.000,0.001,0.900,1250,62288.535,61818.108,151902.930,33110,196250,16.871,54679.000,1.130564,13.056,30
insert,15000.000,0.001,0.900,1500,62288.535,61176.395,151508.258,39631,235500,16.828,54679.000,1.118828,11.883,36
insert,15000.000,0.001,0.925,250,62288.535,62162.273,150668.436,9080,53000,17.132,54679.000,1.136858,13.686,8
insert,15000.000,0.001,0.925,500,62288.535,61106.749,150244.166,17844,106000,16.834,54679.000,1.117554,11.755,16
insert,15000.000,0.001,0.925,750,62288.535,62288.535,151639.854,26690,159000,16.786,54679.000,1.139167,13.917,24
insert,15000.000,0.001,0.925,1000,62288.535,62288.535,151622.715,35637,212000,16.810,54679.000,1.139167,13.917,32
insert,15000.000,0.001,0.925,1250,62288.535,61592.741,151480.692,44621,265000,16.838,54679.000,1.126442,12.644,40
insert,15000.000,0.001,0.925,1500,62288.535,61179.236,151700.016,52588,318000,16.537,54679.000,1.118880,11.888,48
